0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.655938618,0.199859752,0.840679259,0.262495791,0.641218246,0.103009436,0.616602699,0.043942624,0.898224295,1.006358812,0.93615668,1.341958787,0.415754066,1.279208801,0.933747171,0.535550689,0.437651606,0.591674757,0.716342864,1.267488624,0.276570393,0.53981502,0.292992361,0.657736449,0.38386957,0.851371127,1.031914739,0.507232869,-0.10837907,0.546861494,0.63765541,-0.145387031,0.951847216,0.694942547,0.763355344,0.231936765,0.716014827,-0.051866334,0.81433361,0.82773427,1.091965555,0.740065738,0.495680779,0.675228242,0.67207487,0.714915429
0.785202871,1.174133008,0.179403382,1.155132916,0.804578535,0.876363524,1.366037516,0.936573015,0.59230329,1.276056674,1.01901212,1.675777441,1.228143654,1.234995597,0.925656954,0.657568659,1.194628164,0.983543154,1.147462171,1.257577034,1.119788063,1.310475703,1.184237743,-1.056462192,0.842084215,0.629973506,-0.239014017,0.459137664,1.149085957,0.781068313,-0.032738495,0.087869229,1.26949223,0.866305864,1.23142909,0.835333338,0.895568964,0.757501412,0.820831405,1.148704171,0.985566358,0.782754367,0.927966157,0.999252532,1.280253663,0.775632171
1.187333443,0.895469068,0.441581713,0.059711639,0.342092424,1.054375885,-0.174153359,1.886465697,-0.690963394,0.407678946,0.692337849,1.331497942,0.781566792,0.410948819,-0.009155754,1.264223076,1.413567603,1.010053252,1.571849377,1.428691141,1.957020189,1.842805298,1.101283674,0.898948463,1.447808523,0.824942789,1.208478297,1.04180237,1.271616666,1.448319324,0.858668753,0.321827843,2.500900599,1.332380172,0.97618588,0.851643538,1.095326459,0.520771946,1.189001741,1.329390258,1.391835091,1.469782984,0.953144039,1.368679841,1.165674083,1.401216904
1.064494642,0.007634205,1.011654785,1.099263457,0.391841401,0.960467394,1.00103136,-0.705326699,1.325532332,1.252890084,0.099968415,1.252197668,0.937896853,1.326111334,0.833293931,0.782963315,1.242161726,0.940617363,1.053252717,1.00342309,0.115691012,0.458922884,1.161628945,0.97652502,0.385405536,0.433528175,0.516365509,0.994619599,0.377740828,0.594955003,0.780161647,0.213245032,-0.123468716,1.00020618,0.769125223,-0.471247522,0.384895253,0.131660824,0.504676713,-0.198756653,1.097774209,0.891509246,0.217937549,0.448860118,1.510925061,0.656580887
-0.349833536,0.589356032,0.373629226,-0.861750921,1.152625785,0.634897138,1.139056879,0.465256864,-0.050134848,0.632082182,0.213412259,1.383196624,0.487667432,0.570609275,0.562318815,0.140533776,0.83590316,0.199883782,0.521614435,0.131995187,0.566738237,0.525063372,0.266833855,-0.837468936,0.942387469,1.185229368,0.624550157,0.43725548,0.664990853,0.8173029,-0.255925978,-0.524431991,0.718148791,0.843347452,1.292597751,0.864201166,0.377186329,0.27090392,0.465537322,0.848555117,0.627412531,0.516905398,0.725132002,0.887645568,0.928826974,1.016003789
-0.662768092,-0.609301229,-0.667010108,-0.460573551,-1.038707149,0.073432236,-0.422570749,-0.139945033,-0.200011626,-0.49122402,-0.719834285,-0.139139767,-1.015803488,-0.391196589,-0.470611351,0.022637672,-1.090048949,-0.702693445,-0.556244926,-0.583582044,0.270395036,-0.13079258,-0.254502776,0.182742428,0.388344635,-0.170167604,0.427124306,-0.819589342,0.22682254,0.984041806,-1.531907263,0.091184507,0.235071064,-0.76319973,-1.388763974,0.28681257,-1.281295833,-0.429484205,-0.091131583,-0.126441536,-0.258687997,-0.471661613,-0.218290904,-0.464618781,-0.549755563,0.343387687
-0.604006581,-0.414630707,-0.295700416,-0.825062619,-0.410334945,-0.307997651,-0.469372765,-0.495288458,-0.475438188,-0.312019786,-0.12057137,0.292631166,-0.498687827,-0.138339221,-0.412397783,-0.788912071,-0.278577919,-0.387843105,-0.235917858,0.205856951,-0.054039802,0.055574836,-0.814360291,-0.624955683,-0.420103902,-0.189330641,-0.298874201,-0.209166813,0.027285146,-0.664744229,-0.834464242,-1.093914047,-0.234576871,-0.512067563,-0.472803708,-0.643432785,-0.410363369,-0.481630056,0.400279577,-0.098533916,-0.434206734,-0.107876902,-0.132981907,-0.214934145,0.203600624,-0.728569444
-0.229695812,-0.284562231,0.510717515,-0.558917539,-0.295722337,-0.055736567,-0.079366213,-0.500485544,-0.23289672,0.342979087,-0.578582587,0.291831767,-0.273134316,0.31480404,-0.082868565,0.015891092,0.045154376,0.188007047,0.12681335,0.271952538,0.659117669,0.039020543,0.495092663,-0.652499794,0.130701378,-0.0440408,-0.370868763,-0.452757307,0.284281967,-0.107167604,0.386822834,-0.318227172,0.066714252,-0.223950803,-0.117366249,0.822587242,0.399886699,0.376718557,0.164492088,-0.040659988,-0.527575784,-0.443974459,-0.353922202,-0.005767494,0.240646745,-0.322904889
0.854631339,0.381128433,1.034650761,0.656247368,1.336284084,1.265895646,1.635480388,1.981910485,1.239077885,1.696600019,0.994470816,1.923189073,1.961998673,1.86025021,1.525145545,1.6717547,1.819172921,1.617598701,1.51964531,1.641673917,1.405151762,1.167877195,0.811085159,0.689315509,1.740780834,1.797457566,1.086724905,0.944806832,0.693576192,1.762016745,0.094072138,0.977328377,2.146151123,1.901729556,2.167400229,1.310765468,1.876490395,1.134503524,1.312806928,1.931097717,1.074914037,1.099267424,1.460531226,1.666978671,2.433506147,1.459362095
-0.499069028,0.109012536,-0.155070057,-0.481718957,-0.363719722,-0.945373235,0.034648149,-0.215294001,0.421781014,-0.109464244,-0.611521597,0.829621825,-0.689905754,-0.237617927,-0.7720219,-0.921305783,-0.226917007,-0.842116008,-0.403211017,-0.026821589,0.312361624,0.170051057,0.067272748,-0.914830865,0.087101193,0.073139992,-0.0146185,-0.456584729,0.658062768,-0.651867894,-0.324425635,0.838185561,-0.096048648,-0.452515093,-0.311965652,0.095795633,0.129504494,-0.186758164,0.097887034,-0.060326922,0.274600033,0.07225504,-0.565180842,-0.444698276,0.218481884,-0.095763865
-0.029907938,0.84647463,0.462315906,0.322577106,-0.014176424,0.199298477,0.617994419,0.432235464,-0.04959668,0.386358686,0.412867541,0.875213296,0.029341817,0.33623334,-0.141240197,0.047159931,0.519283658,0.137774908,0.589380262,0.855398106,-0.248483028,0.466774037,0.009976669,0.1394515,0.05383752,-0.013965147,0.219268158,0.502697053,0.017147444,0.210246339,0.484192662,0.371909654,0.278554993,0.315124407,0.677858933,0.123072631,0.751190104,0.217079333,0.633073626,0.637373107,0.676684392,1.137710629,0.039206131,0.346648252,0.571644047,0.866767347
0.484623089,0.896049433,0.562338934,1.140188853,0.534269939,1.106072121,1.250038305,0.87569942,1.197191407,1.412067931,1.110225288,1.616243804,1.375680235,1.667676795,1.208530488,0.969761061,1.048038886,1.293110289,1.408273483,1.68839874,1.10700068,1.486120209,0.327057453,0.671452295,1.384184483,1.36964253,0.884558312,1.028256686,-0.032779294,1.195101762,0.97508801,0.39973773,1.698584801,1.012186395,1.156003591,0.072362124,0.870447123,0.638156377,0.806029079,1.229433562,1.79259584,0.967942069,1.227725143,0.995793094,1.04170449,1.291161935
-0.586407803,-0.970648181,-0.25996252,-1.061441516,0.83536753,-1.201709849,0.414502457,-0.636827063,-0.424382472,-0.971826857,-0.184930666,-0.416485939,-0.626189829,-0.236831109,-0.538040097,-0.61687157,-0.005217894,-0.686882865,-0.756991661,-1.539926038,-1.280526385,-0.614071992,0.28764187,-1.224080793,-0.858711424,0.229122301,-0.923029051,-1.318506382,0.211636584,-0.99449088,0.221009377,-0.492632794,-0.5761902,-0.843291345,0.298057389,0.182938468,0.569873468,-0.479545072,-0.658674894,-0.22200157,-0.702519415,-0.73758138,-0.694680529,-0.280845639,0.295245539,-0.564251142
-0.332369425,0.038239026,0.39233473,-1.12232741,-0.42574699,-0.074243351,-0.049814273,-0.007113992,0.421090918,0.087084221,-0.658391793,0.361128272,-0.103719867,0.304701999,0.118100831,-0.292767349,-0.572627188,-0.106149427,-0.29933357,0.046513216,-0.131913492,0.10495797,-0.128510458,-0.399680359,0.193206988,0.837528919,-0.154676765,-0.029946101,0.282374733,0.286711245,0.138289043,-1.094236683,0.181202547,-0.011956386,-0.625512688,0.39130807,0.028911819,-0.53137827,0.025914961,0.320702104,-0.05548738,-0.135252371,0.220560913,-0.098509527,0.41395006,-0.171842569
-1.173493112,-1.229678898,-0.547335793,-0.641072818,-1.120406495,-1.69272839,-0.94015602,-1.44386284,-0.840069675,-0.823300304,-0.903297973,-0.775833908,-0.880417836,-0.815941802,-1.15205441,-1.271783135,-1.139261946,-1.29807722,-1.232875369,-1.040669293,-1.541417076,-1.061356407,-1.253345652,-1.327599156,-1.384021489,-0.820540824,-1.584762491,-1.341037723,-0.872028228,-1.390165601,0.336379268,-1.387778062,-1.181758546,-1.29806351,-1.132371519,-0.607527465,-1.024047704,-1.309273597,-0.765988583,-0.863689845,-1.228935008,-0.986253073,-1.307378596,-1.273858903,-0.880568925,-1.073287416
-0.308637178,-0.589985975,1.34124596,-0.522304803,0.897301637,-0.448305071,0.909113301,-0.817232251,0.942987599,0.670859423,0.753055362,0.967516286,0.570133838,1.103680293,0.372056321,-0.338373855,0.645864047,0.033963609,0.483141324,0.635416128,-0.730132336,0.741207319,0.209210227,0.766166015,0.276646616,0.335039944,0.423429122,1.107727102,-0.789421559,0.325669214,0.068806135,-0.769970348,0.650667685,0.051032793,0.850599591,-1.030833167,-0.115051886,0.945870404,0.312913619,1.124624803,0.583127498,0.681670876,0.399398413,0.115600612,-0.11786421,-0.181579037
-0.046781092,-0.116159674,0.615062398,0.0882479,0.830296124,0.155643915,0.758623858,-0.887922674,0.51647015,0.462941672,0.139158027,0.992988357,-0.396248362,0.620817696,0.471360326,-0.450102031,1.288181626,0.467623639,0.828483351,-0.077817188,-1.056335823,0.21206579,0.826029257,0.822369216,-0.344497278,-0.151543412,0.797733701,0.679449538,-0.740410554,-0.549999975,-0.304140884,-0.372443141,-0.149518329,0.402201174,0.493929786,-1.439630053,0.870949576,0.625538717,0.252497463,-0.483677631,0.533143478,0.223484924,0.173660555,0.003224807,0.182031231,0.578406957
