0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
-0.14297373400000002,-0.190734616,-0.22872169733333333,-0.9727580690000001,0.14896320833333335,0.176974055,0.7173960796666666,0.20555481933333333,0.262063604,0.5760066686666666,0.8275841003333332,0.32128598766666666,0.5215274313333333,0.9036208236666666,0.7217521269999999,0.361860957,0.3127310456666667,1.0419391003333331,0.645693253,-0.085063193,0.349991152,0.208504744,0.15100906866666666,0.9467501696666666,0.423853592,1.025821304,0.6220228236666666,-0.3867267643333334,-0.14455392366666667,0.7903724956666666,-0.726590406,-0.9356703789999999,0.704678821,0.12675964566666667,-0.18205963833333336,0.604841709,0.8325648280000001,0.688812433,0.33549619233333333,0.11190035433333334,1.1809772963333334,0.8476894696666667,0.787260105,0.6711007429999999,0.04651958133333334,0.418525828
-0.13735628966666666,-0.2886324083333333,0.7341784556666666,0.37684078600000004,0.564920589,-0.09046325433333331,1.1529545673333332,-1.1304960286666665,1.4082892073333333,0.7797151873333333,0.5431785626666666,-0.07322851766666666,0.972486195,0.9390594723333333,0.5664740766666666,-0.2823054523333333,0.5957090326666666,0.35666807600000006,-0.08096961800000001,1.3423376876666666,-0.9698980850000001,-0.325789912,-0.27734083,1.8008287573333337,-0.019497068000000006,0.6066288566666667,-0.028361181666666662,1.2268649176666668,-0.8870873210000001,0.10537393700000001,-0.5970064783333333,0.30672963366666667,-0.16202648,0.3355311123333333,-0.46522288966666664,-1.9236131766666666,-0.8710585576666666,-0.580772947,-0.863856212,-0.729977114,-0.3161074066666667,-1.0186369826666666,-0.32159635033333334,-0.5061080313333334,-0.8087857473333333,-0.8019290470000001
1.6787854133333333,0.7894383663333334,1.019004936,2.281595738,0.41302763066666665,0.53995144,0.6288891843333334,0.42997574,1.5275417166666667,0.8095398513333333,0.58646495,0.6805426196666667,0.8663646116666667,0.5054074746666667,1.0171220216666665,0.9159064410000001,0.5320508886666666,0.6878887960000001,0.48687968,1.3047784563333333,0.110129784,0.3633762483333333,0.6250585196666666,2.0055452696666665,0.5875904370000001,0.7270883193333333,0.9287485919999999,1.6522659050000001,-0.063825574,0.5063569893333333,0.535278708,1.1515705663333333,0.28091177500000003,0.7337254173333333,0.42204757499999995,0.16315881433333335,0.175231412,-0.721106254,0.7427694416666667,0.5552581996666667,0.997065005,1.066808181,0.7606349903333333,0.31979223333333334,0.33878765033333336,0.7207847806666665
-0.9572949203333333,-1.1616542613333334,0.13141447966666664,-0.6651060496666666,-1.1071171076666666,-1.2935583170000002,-1.344254053,-1.582098517333333,-1.0250773786666667,-0.8803960059999999,-0.7384677489999999,-1.261053236,-0.9580842073333334,-1.1991522886666666,-1.0946915529999999,-1.2344738756666667,-1.2239528643333333,-1.2251941953333334,-1.3242893776666669,-1.009880927,-1.4180950783333335,-1.3107930683333333,-1.8773533786666665,-0.5289999573333334,-1.2530637013333334,-0.9765936253333334,-1.2009075423333333,-0.6969824560000001,-1.7735241513333335,-1.1300115739999999,-0.4165379733333334,-1.025443032,-1.2832822433333335,-1.2413037766666666,-1.1277209106666668,-1.7540661926666667,-1.0090634406666668,-0.42087100800000005,-0.5529428383333334,-0.6985263766666666,-0.930746546,-0.6032038626666667,-0.8875997266666668,-1.3355287153333333,-1.3434233653333332,-0.9661370233333333
-0.15799647066666664,0.19860429166666668,0.375230674,0.20508596133333334,-0.6710486206666667,-0.08456542766666668,-1.293879113,-0.3592335816666667,-0.8463785966666667,-0.6846140183333334,0.3379902713333333,-0.7426712923333333,-0.004630244333333339,-0.4190494276666667,-0.21225810333333336,-0.07978161633333336,-0.2866679093333333,-0.361768549,-0.6794116973333333,0.5213560796666666,-0.374176823,-0.298832702,-0.27842789233333337,1.0353147253333332,0.143991363,0.27985155433333336,-0.10526499000000002,0.7717346653333333,-0.07305866166666668,-0.11554457233333333,-0.26959498066666665,0.8940743926666667,-0.031933764,-0.24179642166666668,-0.5081978353333333,-0.6676841823333334,0.013125230666666654,0.3178641743333333,0.5575403503333333,0.17383174566666668,-0.0011265653333333108,0.12014815499999999,-0.19175926266666665,-0.062040728999999996,-0.6618794710000001,0.41107782900000006
0.19686003866666665,-0.556947049,-0.585754596,-0.6291816006666667,-0.529954611,0.018362763000000004,-0.3923369683333333,-0.36042092433333334,-0.05588811266666666,-0.6345813686666667,0.27496396733333334,-0.5961221983333334,-0.3101825093333333,0.08748481166666666,-0.47921844399999997,-0.13541145833333332,-0.18420278366666668,0.21582771933333333,0.3816231896666667,-0.02612185433333333,-0.51879712,-0.6839940303333333,0.14271598600000002,0.5107064736666667,-0.24323348566666667,0.3299421706666667,-0.23146043733333332,-0.052532742,0.04888263233333334,-0.49356801100000003,-0.403140506,-0.4446145573333333,-0.8207986326666666,0.261390516,-0.08986626399999999,0.2282659273333333,-0.5674924043333333,0.37992485766666667,-0.323569236,-0.13808374466666665,0.01731878166666666,0.061948640666666686,-0.36868268600000004,-0.517242623,-0.37828105100000003,0.10678491866666667
0.5410204036666667,0.6803370793333334,1.0379571816666666,1.0951869913333334,0.04203285433333334,0.34418956233333337,0.6452516753333333,-0.1857552583333333,0.5910878346666667,0.6678488186666667,1.4756422173333335,-0.04403492833333334,-0.04464493766666666,0.7984246016666666,0.7507251016666667,-0.07196359333333334,0.5310353683333333,0.4494372143333334,0.272676321,1.2632643603333333,0.01678625733333333,0.065914933,0.6235907863333333,1.2505732116666666,-0.17713855166666667,-0.08044420333333334,0.8947431806666666,0.9843683576666665,0.1545723056666667,-0.474387677,0.6075759833333333,0.8914675120000001,0.26742310266666663,0.3126242406666667,0.371991919,0.2522171226666667,-0.36485976733333336,-0.272004671,0.24564708766666668,-0.1609134906666667,-0.05960670166666666,1.102581797,0.4933175343333333,0.24264091033333332,0.3102693736666667,0.298188672
-0.792679764,-0.9171319483333334,-0.01737089333333333,-0.226574991,-0.026867895333333353,-0.33571688366666663,-0.3588466243333334,-0.9832973233333333,0.6578751936666666,-0.15890708566666664,1.4462848676666666,-0.5144053606666666,1.4283718546666666,0.6499535693333333,0.548817955,-0.24563342966666668,-0.2286445933333333,-0.49027680766666665,-0.7294451249999999,0.3518497953333333,-0.93921398,-0.07507464600000001,-0.6953253633333333,1.0292181973333332,0.4990225126666667,1.0095979246666666,0.25410636799999997,0.7194886133333332,-0.7898519963333334,-0.48149298033333326,-0.46134542166666664,-0.8672720536666668,-0.379731824,-0.30906859966666667,0.18897476100000002,-0.5820970010000001,-0.6338401753333334,-1.2230790066666666,0.13081525066666666,1.3443816733333334,-0.2304958646666667,0.034799232999999985,0.5599755136666666,-0.22718635933333334,-0.49063718300000003,0.7943082870000001
0.3370344686666667,0.892875134,0.496655001,-0.7103827786666667,0.22679190366666668,0.555348587,0.19765565533333332,0.15007449466666664,-1.1613821173333332,0.736663237,1.3810786026666666,0.892444001,0.47010796833333335,0.24701758,-0.15932348066666666,-0.046773511,0.9524823803333332,0.518136219,1.0688006200000002,0.19450393833333335,0.9001845386666667,0.6860692930000001,0.21486681833333332,0.2583903773333333,-0.0008168153333333317,-0.6605039753333334,0.27689737033333334,0.8304231866666667,0.2801296323333333,0.08027979,-0.5599694356666666,-0.6045200913333334,0.9343066226666666,0.674806779,0.17542095266666669,0.23307917033333334,0.5544777663333333,0.5623127446666666,0.23883913933333334,-0.773518356,-0.027590619666666667,0.34537773,0.172513547,0.554922849,0.524039515,0.030421730666666646
0.2380001913333333,-0.35492818266666665,-0.340409616,0.05967972333333333,-1.0524366809999999,0.2953374503333333,-0.9036500780000001,0.6978671636666666,-0.16929379833333333,-0.9159700116666666,0.2661921683333333,-0.7852044813333334,-0.5538488816666667,-0.774182855,-0.9208533896666666,0.6544148233333332,-1.0835493893333332,-0.5308848526666666,-0.7022466403333333,-0.12575252166666667,-0.04182561566666667,-0.30779853233333326,-0.019623371999999997,0.5633989453333333,0.832985735,-0.6307171693333333,-0.26554545733333335,-0.29403666466666667,1.154142102,0.42096594066666665,1.0902269893333334,0.595106814,-0.26173304366666666,-0.31521063233333335,-0.7609495766666666,0.13345437833333332,-0.17387255000000001,0.662450728,0.15668647,0.47837640666666664,0.7241072603333333,0.12890107900000003,-0.12070960999999998,-0.3144817263333333,-0.457451891,0.5330917006666666
